OldLocus	OldGeneID	NewGeneID	NewLocus	RxnID	ReactionName	ReactionEqn	URL
NCU05924.5	7000006085086833	7000007580570005	NCU05924.7	3.2.1.8-RXN	EC# 3.2.1.8	xylan + H<SUB>2</SUB>O  &rarr;  xylobiose
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-440	EC# 2.3.1.158	1-18:0-2-20:4-phosphatidate + 1-16:0-2-18:1-diacylglycerol  =  1-arachadoylglycerol 3-phosphate + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-439	EC# 2.3.1.158	1-18:0-2-20:4-phosphatidate + 1-16:0-2-18:1-diacylglycerol  =  1-oleyl-2-lyso-phosphatidate + 1-18:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-438	EC# 2.3.1.158	1-18:0-2-20:4-phosphatidate + 1-16:0-2-18:1-diacylglycerol  =  1-stearoylglycerol 3-phosphate + 1-18:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-394	EC# 2.3.1.158	1-18:0-2-20:4-phosphatidate + 1-18:0-2-18:1-diacylglycerol  =  1-arachadoylglycerol 3-phosphate + 1-18:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-388	EC# 2.3.1.158	1-18:0-2-20:4-phosphatidate + 1-18:1-2-18:1-diacylglycerol  =  1-arachadoylglycerol 3-phosphate + 1-18:0-2-18:2-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-385	EC# 2.3.1.158	1-18:0-2-20:4-phosphatidate + 1-16:0-2-18:2-diacylglycerol  =  1-linoleyl-2-lyso-phosphatidate + 1-18:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-384	EC# 2.3.1.158	1-18:0-2-20:4-phosphatidate + 1-16:0-2-18:2-diacylglycerol  =  1-oleyl-2-lyso-phosphatidate + 1-18:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-383	EC# 2.3.1.158	1-18:0-2-20:4-phosphatidate + 1-16:0-2-18:2-diacylglycerol  =  1-stearoylglycerol 3-phosphate + 1-18:0-2-18:2-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-382	EC# 2.3.1.158	1-18:0-2-20:4-phosphatidate + 1-16:0-2-18:0-diacylglycerol  =  1-arachadoylglycerol 3-phosphate + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-381	EC# 2.3.1.158	1-18:0-2-20:4-phosphatidate + 1-16:0-2-18:0-diacylglycerol  =  1-linoleneoyl-2-lyso-phosphatidate + 1-16:0-2-18:0-3-20:0-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-380	EC# 2.3.1.158	1-18:0-2-20:4-phosphatidate + 1-16:0-2-18:0-diacylglycerol  =  1-stearoylglycerol 3-phosphate + 1-18:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-379	EC# 2.3.1.158	1-18:0-2-20:4-phosphatidate + 1-18:3-2-16:0-diacylglycerol  =  1-linoleneoyl-2-lyso-phosphatidate + 1-18:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-378	EC# 2.3.1.158	1-18:0-2-20:4-phosphatidate + 1-18:3-2-16:0-diacylglycerol  =  1-linoleyl-2-lyso-phosphatidate + 1-18:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-377	EC# 2.3.1.158	1-18:0-2-20:4-phosphatidate + 1-18:3-2-16:0-diacylglycerol  =  1-oleyl-2-lyso-phosphatidate + 1-18:0-2-18:2-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-363	EC# 2.3.1.158	1-18:0-2-20:4-phosphatidate + 1-20:0-2-18:0-diacylglycerol  =  1-linoleneoyl-2-lyso-phosphatidate + 1-16:0-2-18:0-3-24:0-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-362	EC# 2.3.1.158	1-16:0-2-18:0-phosphatidate + 1-20:0-2-18:0-diacylglycerol  =  1-stearoylglycerol 3-phosphate + 1-16:0-2-18:0-3-20:0-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-437	EC# 2.3.1.158	1-20:0-2-18:0-phosphatidate + 1-16:0-2-18:1-diacylglycerol  =  1-arachadoylglycerol 3-phosphate + 1-16:0-2-18:0-3-18:1-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-401	EC# 2.3.1.158	1-20:0-2-18:0-phosphatidate + 1-18:3-2-18:2-diacylglycerol  =  1-arachadoylglycerol 3-phosphate + 1-18:0-2-18:2-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-386	EC# 2.3.1.158	1-20:0-2-18:0-phosphatidate + 1-18:3-2-18:1-diacylglycerol  =  1-arachadoylglycerol 3-phosphate + 1-18:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-376	EC# 2.3.1.158	1-20:0-2-18:0-phosphatidate + 1-18:3-2-16:0-diacylglycerol  =  1-arachadoylglycerol 3-phosphate + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-375	EC# 2.3.1.158	1-20:0-2-18:0-phosphatidate + 1-18:3-2-18:0-diacylglycerol  =  1-arachadoylglycerol 3-phosphate + 1-18:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-361	EC# 2.3.1.158	1-20:0-2-18:0-phosphatidate + 1-20:0-2-18:0-diacylglycerol  =  1-stearoylglycerol 3-phosphate + 1-16:0-2-18:0-3-24:0-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-400	EC# 2.3.1.158	1-16:0-2-18:1-phosphatidate + 1-18:3-2-18:2-diacylglycerol  =  1-linoleyl-2-lyso-phosphatidate + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-399	EC# 2.3.1.158	1-16:0-2-18:1-phosphatidate + 1-18:3-2-18:2-diacylglycerol  =  1-linoleneoyl-2-lyso-phosphatidate + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-360	EC# 2.3.1.158	1-16:0-2-18:1-phosphatidate + 1-20:0-2-18:0-diacylglycerol  =  1-oleyl-2-lyso-phosphatidate + 1-16:0-2-18:0-3-20:0-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-359	EC# 2.3.1.158	1-16:0-2-18:1-phosphatidate + 1-20:0-2-18:0-diacylglycerol  =  1-arachadoylglycerol 3-phosphate + 1-16:0-2-18:0-3-18:1-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-436	EC# 2.3.1.158	1-16:0-2-18:2-phosphatidate + 1-16:0-2-18:1-diacylglycerol  =  1-palmitoylglycerol 3-phosphate + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-398	EC# 2.3.1.158	1-16:0-2-18:2-phosphatidate + 1-18:3-2-18:2-diacylglycerol  =  1-linoleneoyl-2-lyso-phosphatidate + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-358	EC# 2.3.1.158	1-16:0-2-18:2-phosphatidate + 1-20:0-2-18:0-diacylglycerol  =  1-linoleyl-2-lyso-phosphatidate + 1-16:0-2-18:0-3-20:0-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-435	EC# 2.3.1.158	1-18:3-2-16:0-phosphatidate + 1-16:0-2-18:1-diacylglycerol  =  1-palmitoylglycerol 3-phosphate + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-357	EC# 2.3.1.158	1-18:3-2-16:0-phosphatidate + 1-20:0-2-18:0-diacylglycerol  =  1-arachadoylglycerol 3-phosphate + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-356	EC# 2.3.1.158	1-18:3-2-16:0-phosphatidate + 1-20:0-2-18:0-diacylglycerol  =  1-linoleneoyl-2-lyso-phosphatidate + 1-16:0-2-18:0-3-20:0-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-355	EC# 2.3.1.158	1-18:3-2-16:0-phosphatidate + 1-20:0-2-18:0-diacylglycerol  =  1-stearoylglycerol 3-phosphate + 1-18:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-434	EC# 2.3.1.158	1-18:1-2-18:1-phosphatidate + 1-16:0-2-18:1-diacylglycerol  =  1-stearoylglycerol 3-phosphate + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-393	EC# 2.3.1.158	1-18:1-2-18:1-phosphatidate + 1-18:0-2-18:1-diacylglycerol  =  1-arachadoylglycerol 3-phosphate + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-387	EC# 2.3.1.158	1-18:1-2-18:1-phosphatidate + 1-18:1-2-18:1-diacylglycerol  =  1-arachadoylglycerol 3-phosphate + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-433	EC# 2.3.1.158	1-18:0-2-18:3-phosphatidate + 1-16:0-2-18:1-diacylglycerol  =  1-stearoylglycerol 3-phosphate + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-432	EC# 2.3.1.158	1-18:0-2-18:3-phosphatidate + 1-16:0-2-18:1-diacylglycerol  =  1-oleyl-2-lyso-phosphatidate + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-392	EC# 2.3.1.158	1-18:0-2-18:3-phosphatidate + 1-18:0-2-18:1-diacylglycerol  =  1-arachadoylglycerol 3-phosphate + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-354	EC# 2.3.1.158	1-18:0-2-18:3-phosphatidate + 1-20:0-2-18:0-diacylglycerol  =  1-arachadoylglycerol 3-phosphate + 1-18:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-431	EC# 2.3.1.158	1-18:1-2-18:2-phosphatidate + 1-16:0-2-18:1-diacylglycerol  =  1-stearoylglycerol 3-phosphate + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-430	EC# 2.3.1.158	1-18:1-2-18:2-phosphatidate + 1-16:0-2-18:1-diacylglycerol  =  1-oleyl-2-lyso-phosphatidate + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-391	EC# 2.3.1.158	1-18:1-2-18:2-phosphatidate + 1-18:0-2-18:1-diacylglycerol  =  1-arachadoylglycerol 3-phosphate + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-353	EC# 2.3.1.158	1-18:1-2-18:2-phosphatidate + 1-20:0-2-18:0-diacylglycerol  =  1-arachadoylglycerol 3-phosphate + 1-18:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-429	EC# 2.3.1.158	1-18:1-2-18:3-phosphatidate + 1-16:0-2-18:1-diacylglycerol  =  1-oleyl-2-lyso-phosphatidate + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-428	EC# 2.3.1.158	1-18:1-2-18:3-phosphatidate + 1-16:0-2-18:1-diacylglycerol  =  1-linoleyl-2-lyso-phosphatidate + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-352	EC# 2.3.1.158	1-18:1-2-18:3-phosphatidate + 1-20:0-2-18:0-diacylglycerol  =  1-arachadoylglycerol 3-phosphate + 1-18:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-427	EC# 2.3.1.158	1-18:2-2-18:3-phosphatidate + 1-16:0-2-18:1-diacylglycerol  =  1-linoleyl-2-lyso-phosphatidate + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-426	EC# 2.3.1.158	1-18:2-2-18:3-phosphatidate + 1-16:0-2-18:1-diacylglycerol  =  1-linoleneoyl-2-lyso-phosphatidate + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-351	EC# 2.3.1.158	1-18:2-2-18:3-phosphatidate + 1-20:0-2-18:0-diacylglycerol  =  1-arachadoylglycerol 3-phosphate + 1-18:0-2-18:2-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-425	EC# 2.3.1.158	1-18:3-2-18:3-phosphatidate + 1-16:0-2-18:1-diacylglycerol  =  1-linoleneoyl-2-lyso-phosphatidate + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-349	EC# 2.3.1.158	1-16:0-2-16:0-phosphatidylcholine + 1-20:0-2-18:0-diacylglycerol  =  1-16:0-lysophosphatidylcholine + 1-16:0-2-18:0-3-20:0-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-350	EC# 2.3.1.158	phosphatidylcholine + 1-20:0-2-18:0-diacylglycerol  =  1-16:0-lysophosphatidylcholine + 1-16:0-2-18:0-3-24:0-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-397	EC# 2.3.1.158	1-16:0-2-18:1-phosphatidylcholine + 1-18:3-2-18:2-diacylglycerol  =  1-18:2-lysophosphatidylcholine + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-396	EC# 2.3.1.158	1-16:0-2-18:1-phosphatidylcholine + 1-18:3-2-18:2-diacylglycerol  =  1-18:3-lysophosphatidylcholine + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-348	EC# 2.3.1.158	1-16:0-2-18:1-phosphatidylcholine + 1-20:0-2-18:0-diacylglycerol  =  1-18:1-lysophosphatidylcholine + 1-16:0-2-18:0-3-20:0-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-424	EC# 2.3.1.158	1-16:0-2-18:2-phosphatidylcholine + 1-16:0-2-18:1-diacylglycerol  =  1-16:0-lysophosphatidylcholine + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-395	EC# 2.3.1.158	1-16:0-2-18:2-phosphatidylcholine + 1-18:3-2-18:2-diacylglycerol  =  1-18:3-lysophosphatidylcholine + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-347	EC# 2.3.1.158	1-16:0-2-18:2-phosphatidylcholine + 1-20:0-2-18:0-diacylglycerol  =  1-18:2-lysophosphatidylcholine + 1-16:0-2-18:0-3-20:0-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-423	EC# 2.3.1.158	1-16:0-2-18:3-phosphatidylcholine + 1-16:0-2-18:1-diacylglycerol  =  1-16:0-lysophosphatidylcholine + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-346	EC# 2.3.1.158	1-16:0-2-18:3-phosphatidylcholine + 1-20:0-2-18:0-diacylglycerol  =  1-18:3-lysophosphatidylcholine + 1-16:0-2-18:0-3-20:0-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-345	EC# 2.3.1.158	1-16:1-2-18:3-phosphatidylcholine + 1-20:0-2-18:0-diacylglycerol  =  1-18:1-lysophosphatidylcholine + 1-18:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-422	EC# 2.3.1.158	1-18:2-2-18:1-phosphatidylcholine + 1-16:0-2-18:1-diacylglycerol  =  1-18:1-lysophosphatidylcholine + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-421	EC# 2.3.1.158	1-18:1-2-18:2-phosphatidylcholine + 1-16:0-2-18:1-diacylglycerol  =  1-18:1-lysophosphatidylcholine + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-420	EC# 2.3.1.158	1-18:0-2-18:3-phosphatidylcholine + 1-16:0-2-18:1-diacylglycerol  =  1-18:1-lysophosphatidylcholine + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-419	EC# 2.3.1.158	1-18:2-2-18:2-sn-glycerol-3-phosphocholine + 1-16:0-2-18:1-diacylglycerol  =  1-18:1-lysophosphatidylcholine + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-418	EC# 2.3.1.158	1-18:2-2-18:2-sn-glycerol-3-phosphocholine + 1-16:0-2-18:1-diacylglycerol  =  1-18:2-lysophosphatidylcholine + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-417	EC# 2.3.1.158	1-18:3-2-18:1-phosphatidylcholine + 1-16:0-2-18:1-diacylglycerol  =  1-18:1-lysophosphatidylcholine + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-416	EC# 2.3.1.158	1-18:3-2-18:1-phosphatidylcholine + 1-16:0-2-18:1-diacylglycerol  =  1-18:2-lysophosphatidylcholine + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-415	EC# 2.3.1.158	1-18:1-2-18:3-phosphatidylcholine + 1-16:0-2-18:1-diacylglycerol  =  1-18:1-lysophosphatidylcholine + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-414	EC# 2.3.1.158	1-18:1-2-18:3-phosphatidylcholine + 1-16:0-2-18:1-diacylglycerol  =  1-18:2-lysophosphatidylcholine + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-413	EC# 2.3.1.158	1-18:3-2-18:2-phosphatidylcholine + 1-16:0-2-18:1-diacylglycerol  =  1-18:2-lysophosphatidylcholine + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-412	EC# 2.3.1.158	1-18:3-2-18:2-phosphatidylcholine + 1-16:0-2-18:1-diacylglycerol  =  1-18:3-lysophosphatidylcholine + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-411	EC# 2.3.1.158	1-18:2-2-18:3-phosphatidylcholine + 1-16:0-2-18:1-diacylglycerol  =  1-18:2-lysophosphatidylcholine + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-410	EC# 2.3.1.158	1-18:2-2-18:3-phosphatidylcholine + 1-16:0-2-18:1-diacylglycerol  =  1-18:3-lysophosphatidylcholine + 1-16:0-2-18:1-3-18:2-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-409	EC# 2.3.1.158	1-18:3-2-18:3-phosphatidylcholine + 1-16:0-2-18:1-diacylglycerol  =  1-18:3-lysophosphatidylcholine + 1-16:0-2-18:1-3-18:3-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-344	EC# 2.3.1.158	1-20:0-2-18:2-phosphatidylcholine + 1-20:0-2-18:0-diacylglycerol  =  1-18:2-lysophosphatidylcholine + 1-16:0-2-18:0-3-24:0-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-343	EC# 2.3.1.158	1-20:1-2-18:2-phosphatidylcholine + 1-20:0-2-18:0-diacylglycerol  =  1-18:3-lysophosphatidylcholine + 1-16:0-2-18:0-3-24:0-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-342	EC# 2.3.1.158	1-20:0-2-18:3-phosphatidylcholine + 1-20:0-2-18:0-diacylglycerol  =  1-18:3-lysophosphatidylcholine + 1-16:0-2-18:0-3-24:0-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-390	EC# 2.3.1.158	1-22:1-2-18:1-phosphatidylcholine + 1-18:0-2-18:1-diacylglycerol  =  1-18:3-lysophosphatidylcholine + 1-16:0-2-18:0-3-24:0-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN2T-389	EC# 2.3.1.158	1-22:0-2-18:2-phosphatidylcholine + 1-18:0-2-18:1-diacylglycerol  =  1-18:3-lysophosphatidylcholine + 1-16:0-2-18:0-3-24:0-triacylglycerol
NCU02416.5	7000006085100265	7000007580548028	NCU02416.7	RXN-1641	EC# 2.3.1.158	a phosphatidylcholine + a 1,2-diacylglycerol  &rarr;  a triacylglycerol + a 2-lysophosphatidylcholine
NCU02430.5	7000006085100897	7000007580543863	NCU02430.7	RXN-721	RXN-721	<i>O</i>-acetyl-L-homoserine + L-cysteine  &rarr;  L-cystathionine + acetate + H<SUP>+</SUP>
NCU02430.5	7000006085100897	7000007580543863	NCU02430.7	METBALT-RXN	EC# 2.5.1.48	ammonia + 2-oxobutanoate + succinate + 2 H<SUP>+</SUP>  =  O-succinyl-L-homoserine + H<SUB>2</SUB>O
NCU02430.5	7000006085100897	7000007580543863	NCU02430.7	O-SUCCHOMOSERLYASE-RXN	EC# 2.5.1.48	L-cysteine + O-succinyl-L-homoserine  =  succinate + L-cystathionine + H<SUP>+</SUP>
NCU02438.5	7000006085101293	7000007580568617	NCU02438.7	2OXOGLUTARATEDEH-RXN	&alpha;-ketoglutarate oxidative   decarboxylation	2-oxoglutarate<SUB>[mitochondrial lumen]</SUB> + NAD<sup>+</sup><SUB>[mitochondrial lumen]</SUB> + coenzyme A<SUB>[mitochondrial lumen]</SUB>  &rarr;  succinyl-CoA<SUB>[mitochondrial lumen]</SUB> + CO<SUB>2</SUB><SUB>[mitochondrial lumen]</SUB> + NADH<SUB>[mitochondrial lumen]</SUB>
NCU02438.5	7000006085101293	7000007580568617	NCU02438.7	RXN0-1147	EC# 2.3.1.61	dihydrolipoyltranssuccinylase <i>N<sup>6</sup></i>-(<i>S</i>-succinyldihydrolipoyl)lysine + coenzyme A  &rarr;  succinyl-CoA + dihydrolipoyltranssuccinylase <i>N<sup>6</sup></i>-(dihydrolipoyl)lysine
NCU02455.5	7000006085101322	7000007580547813	NCU02455.7	PEPTIDYLPROLYL-ISOMERASE-RXN	EC# 5.2.1.8	peptidylproline (&omega; = 180)  =  peptidylproline (&omega; = 0)
NCU02457.5	7000006085101337	7000007580539833	NCU02457.7	DNA-DIRECTED-DNA-POLYMERASE-RXN	EC# 2.7.7.7	a deoxyribonucleoside triphosphate + DNA<sub>(n)</sub>  =  diphosphate + DNA<sub>(n+1)</sub>
NCU02468.5	7000006085177236	7000007580571882	NCU02468.7	RXN2T-278	EC# 2.3.1.24	sphingosine + oleoyl-CoA  =  sphing-4-enine-18:1-ceramide + coenzyme A + H<SUP>+</SUP>
NCU02468.5	7000006085177236	7000007580571882	NCU02468.7	SPHINGOSINE-N-ACYLTRANSFERASE-RXN	EC# 2.3.1.24	an acyl-CoA + sphingosine  &rarr;  a sphingosine-containing ceramide + coenzyme A + H<SUP>+</SUP>
NCU02475.5	7000006085177312	7000007580587681	NCU02475.7	GCVMULTI-RXN	GCVMULTI-RXN	NAD<sup>+</sup> + glycine + tetrahydrofolate + H<SUP>+</SUP>  &rarr;  ammonia + CO<SUB>2</SUB> + NADH + 5,10-methylene-THF
NCU02475.5	7000006085177312	7000007580587681	NCU02475.7	GCVP-RXN	EC# 1.4.4.2	H-Gcv-protein-(lipoyl)lysine + glycine  &rarr;  H-protein-<i>S</i>-(aminomethyldihydrolipoyl)lysine + CO<SUB>2</SUB>
NCU02476.5	7000006085177323	7000007580568721	NCU02476.7	1.1.1.190-RXN	EC# 1.1.1.190	NADH + indole acetaldehyde + H<SUP>+</SUP>  &rarr;  indole-3-ethanol + NAD<sup>+</sup>
NCU02476.5	7000006085177323	7000007580568721	NCU02476.7	ALCOHOL-DEHYDROG-GENERIC-RXN	EC# 1.1.1.1	an alcohol + NAD<sup>+</sup>  =  an aldehyde or ketone + NADH + H<SUP>+</SUP>
NCU02476.5	7000006085177323	7000007580568721	NCU02476.7	ALCOHOL-DEHYDROG-RXN	EC# 1.1.1.1	ethanol + NAD<sup>+</sup>  &harr;  acetaldehyde + NADH + H<SUP>+</SUP>
NCU02476.5	7000006085177323	7000007580568721	NCU02476.7	R542-RXN	EC# 1.1.1.1	5-<I>exo</I>-hydroxycamphor + NAD<sup>+</sup>  =  2,5-diketocamphane + NADH + H<SUP>+</SUP>
NCU02476.5	7000006085177323	7000007580568721	NCU02476.7	RXN-10089	EC# 1.1.1.1	imidazole acetaldehyde + NADH + H<SUB>2</SUB>O  =  4-imidazoleacetate + NAD<sup>+</sup> + 4 H<SUP>+</SUP>
NCU02476.5	7000006085177323	7000007580568721	NCU02476.7	RXN-10781	EC# 1.1.1.1	5-hydroxyindole acetaldehyde + NADH + H<SUP>+</SUP>  =  5-hydroxytryptophol + NAD<sup>+</sup>
NCU02476.5	7000006085177323	7000007580568721	NCU02476.7	RXN-6021	EC# 1.1.1.1	choline + NAD<sup>+</sup>  =  betaine aldehyde + NADH + H<SUP>+</SUP>
NCU02476.5	7000006085177323	7000007580568721	NCU02476.7	RXN-7657	EC# 1.1.1.1	isobutanal + NADH + H<SUP>+</SUP>  &rarr;  isobutanol + NAD<sup>+</sup>
NCU02476.5	7000006085177323	7000007580568721	NCU02476.7	RXN-7693	EC# 1.1.1.1	3-methylbutanal + NADH + H<SUP>+</SUP>  &rarr;  3-methylbutanol + NAD<sup>+</sup>
