_id	_src_grp	_src_tag	_status	_user	name_new	name_old	symbol_new	symbol_old	synonyms_new	synonyms_old	pubMedId	term_id	term_name
CA-35077	NC12_CALLGENES_FINAL_7	NCU09253	curated	hmhood@ebs.ogi.edu							16287898,19696111,22152473,23809652	GO:0034599	cellular response to oxidative stress
CA-35078	NC12_CALLGENES_FINAL_7	NCU03648	curated	hmhood@ebs.ogi.edu							22445960,23733042		
CA-35079	NC12_CALLGENES_FINAL_7	NCU03549	curated	hmhood@ebs.ogi.edu							22152473,24037267		
CA-35080	NC12_CALLGENES_FINAL_7	NCU10684	curated	hmhood@ebs.ogi.edu							22445960		
CA-35081	NC12_CALLGENES_FINAL_7	NCU03685	promoted	hmhood@ebs.ogi.edu							19262566	GO:0009416	response to light stimulus
CA-35082	NC12_CALLGENES_FINAL_7	NCU00442	curated	hmhood@ebs.ogi.edu							22345350,23809652	GO:0034599	cellular response to oxidative stress
CA-35083	NC12_CALLGENES_FINAL_7	NCU07880	curated	hmhood@ebs.ogi.edu							21965514		
CA-35084	NC12_CALLGENES_FINAL_7	NCU03548	active	llarson@broad.mit.edu	eukaryotic initiation factor 2B-gamma	hypothetical protein	eif2B-gamma				15007097		
CA-35085	NC12_CALLGENES_FINAL_7	NCU03548	curated	hmhood@ebs.ogi.edu							16287898,22469835,23125351		
CA-35086	NC12_CALLGENES_FINAL_7	NCU04054	promoted	llarson@broad.mit.edu			Bml	Bml			1388107,2946938,2969337,8001548,8082187		
CA-35087	NC12_CALLGENES_FINAL_7	NCU04054	promoted	hmhood@ebs.ogi.edu	tubulin beta chain	Benomyl resistant		Bml		Ben,mbic,tub-2	20018766,15341912,15341912	GO:0000235,GO:0005874	astral microtubule,microtubule
CA-35088	NC12_CALLGENES_FINAL_7	NCU04054	curated	hmhood@ebs.ogi.edu							22469835		
CA-35089	NC12_CALLGENES_FINAL_7	NCU07392	promoted	Katherine.Borkovich@ucr.edu									
CA-35090	NC12_CALLGENES_FINAL_7	NCU07392	promoted	Katherine.Borkovich@ucr.edu	hypothetical protein similar to PRO1 protein	arrested development-1		adv-1			15007097,16801547		
CA-35091	NC12_CALLGENES_FINAL_7	NCU07392	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to PRO1 protein	arrested development-1					18769678,19286985		
CA-35092	NC12_CALLGENES_FINAL_7	NCU07392	curated	hmhood@ebs.ogi.edu	arrested development-1	arrested development-1					16287898,19696111,21081763,22001287,22152473,22345350,23958634,24037267,20675579,16801547,16801547,16801547,16801547,20675579,21666072	GO:0009416,GO:0000909,GO:0030448,GO:0048315,GO:0070787,GO:0042752,GO:0000768	response to light stimulus,sporocarp development involved in sexual reproduction,hyphal growth,conidium formation,conidiophore development,regulation of circadian rhythm,syncytium formation by plasma membrane fusion
CA-35093	NC12_CALLGENES_FINAL_7	NCU04866	promoted	Katherine.Borkovich@ucr.edu							15007097,16801547		
CA-35094	NC12_CALLGENES_FINAL_7	NCU04866	promoted	hmhood@ebs.ogi.edu							18676954		
CA-35095	NC12_CALLGENES_FINAL_7	NCU04866	curated	hmhood@ebs.ogi.edu	all development altered-6	all development altered-6					21081763,22001287,22445960,22469835,16801547,16801547,16801547	GO:0000909,GO:0030448,GO:0030448	sporocarp development involved in sexual reproduction,hyphal growth,hyphal growth
CA-35096	NC12_CALLGENES_FINAL_7	NCU11027	curated	hmhood@ebs.ogi.edu							22152473		
CA-35097	NC12_CALLGENES_FINAL_7	NCU09112	curated	hmhood@ebs.ogi.edu							22462823		
CA-35098	NC12_CALLGENES_FINAL_7	NCU01969	curated	hmhood@ebs.ogi.edu							16287898,22152473		
CA-35099	NC12_CALLGENES_FINAL_7	NCU07927	deleted	hmhood@ebs.ogi.edu	mitochondrial carrier-28	mitochondrial carrier protein	mic-28						
CA-35100	NC12_CALLGENES_FINAL_7	NCU04260	curated	hmhood@ebs.ogi.edu							19696111,20675579		
CA-35101	NC12_CALLGENES_FINAL_7	NCU07871	curated	hmhood@ebs.ogi.edu							19696111,22469835,23809652	GO:0034599	cellular response to oxidative stress
CA-35102	NC12_CALLGENES_FINAL_7	NCU16942	curated	hmhood@ebs.ogi.edu							22445960		
CA-35103	NC12_CALLGENES_FINAL_7	NCU06687	promoted	llarson@broad.mit.edu						gsn			
CA-35104	NC12_CALLGENES_FINAL_7	NCU06687	promoted	hmhood@ebs.ogi.edu	glycogen synthase	glycogen synthase-1		gsy-1			15558319,18425733,19520721,11976968,19883780	GO:0004373,GO:0009408,GO:0005737,GO:0005739,GO:0005978	glycogen (starch) synthase activity,response to heat,cytoplasm,mitochondrion,glycogen biosynthetic process
CA-35105	NC12_CALLGENES_FINAL_7	NCU06687	curated	hmhood@ebs.ogi.edu							16287898,19696111,21768394,22001288,22152473,22462823,23125351,23589521,24037267,8549797,22952943	GO:0009268	response to pH
CA-35106	NC12_CALLGENES_FINAL_7	NCU04537	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to monosaccharide transporter	monosaccharide transporter					19520721		
CA-35107	NC12_CALLGENES_FINAL_7	NCU04537	curated	hmhood@ebs.ogi.edu							21081763,21980519,22474347		
CA-35108	NC12_CALLGENES_FINAL_7	NCU04538	curated	hmhood@ebs.ogi.edu							22445960		
CA-35109	NC12_CALLGENES_FINAL_7	NCU04181	promoted	llarson@broad.mit.edu							1327874,1530986,8348615		
CA-35110	NC12_CALLGENES_FINAL_7	NCU04181	promoted	hmhood@ebs.ogi.edu	predicted protein	translocase of outer mitochondrial membrane 7		tom7		mom7	10579717,10990453,11598006,9635430,15987740,11278536	GO:0006626,GO:0006626,GO:0006626,GO:0006626,GO:0006626,GO:0006626	protein targeting to mitochondrion,protein targeting to mitochondrion,protein targeting to mitochondrion,protein targeting to mitochondrion,protein targeting to mitochondrion,protein targeting to mitochondrion
CA-35111	NC12_CALLGENES_FINAL_7	NCU04181	curated	hmhood@ebs.ogi.edu							19696111,22462823,1530986,23809652,20335503	GO:0005741,GO:0034599,GO:0070096	mitochondrial outer membrane,cellular response to oxidative stress,mitochondrial outer membrane translocase complex assembly
CA-35112	NC12_CALLGENES_FINAL_7	NCU09111	active	llarson@broad.mit.edu	acetate-7	glucose-6-phosphate 1-dehydrogenase	ace-7						
CA-35113	NC12_CALLGENES_FINAL_7	NCU09111	promoted	hmhood@ebs.ogi.edu								GO:0004345,GO:0005737,GO:0006740,GO:0009051	glucose-6-phosphate dehydrogenase activity,cytoplasm,NADPH regeneration,pentose-phosphate shunt, oxidative branch
CA-35114	NC12_CALLGENES_FINAL_7	NCU09252	promoted	hmhood@ebs.ogi.edu	predicted protein	hypothetical protein					12871904		
CA-35115	NC12_CALLGENES_FINAL_7	NCU09252	curated	hmhood@ebs.ogi.edu							21081763,22445960		
CA-35116	NC12_CALLGENES_FINAL_7	NCU07881	curated	hmhood@ebs.ogi.edu							19696111,22469835,23173086		
CA-35117	NC12_CALLGENES_FINAL_7	NCU04535	curated	hmhood@ebs.ogi.edu		spindle pole body component					16287898,20728240		
CA-35118	NC12_CALLGENES_FINAL_7	NCU01968	curated	hmhood@ebs.ogi.edu							16287898,22001287,22152473,23733042		
CA-35119	NC12_CALLGENES_FINAL_7	NCU00443	promoted	hmhood@ebs.ogi.edu								GO:0005634,GO:0006405,GO:0006511,GO:0006606,GO:0008536	nucleus,RNA export from nucleus,ubiquitin-dependent protein catabolic process,protein import into nucleus,Ran GTPase binding
CA-35120	NC12_CALLGENES_FINAL_7	NCU00443	curated	hmhood@ebs.ogi.edu		ran-specific GTPase-activating protein 1					19696111,22152473,22626843		
CA-35121	NC12_CALLGENES_FINAL_7	NCU00081	curated	hmhood@ebs.ogi.edu	DNA topoisomerase-3	DNA topoisomerase 3-beta	dnt-3						
CA-35122	NC12_CALLGENES_FINAL_7	NCU07082	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to aspartyl-tRNA synthetase	aspartyl-tRNA synthetase					17449655,19262566	GO:0009416	response to light stimulus
CA-35123	NC12_CALLGENES_FINAL_7	NCU07082	curated	hmhood@ebs.ogi.edu							22345350,22445960,22462823,23530226,23733042		
CA-35124	NC12_CALLGENES_FINAL_7	NCU04534	curated	hmhood@ebs.ogi.edu		nuclear migration protein NudF-2					20885793,22001287,22345350		
CA-35125	NC12_CALLGENES_FINAL_7	NCU02374	curated	llarson@broad.mit.edu							15007097		
CA-35126	NC12_CALLGENES_FINAL_7	NCU09109	active	llarson@broad.mit.edu	cytoplasmic ribosomal protein-64	60S ribosomal protein L33	crp-64						
CA-35127	NC12_CALLGENES_FINAL_7	NCU09109	promoted	hmhood@ebs.ogi.edu							12180913,20018766	GO:0003735,GO:0006412,GO:0022625	structural constituent of ribosome,translation,cytosolic large ribosomal subunit
CA-35128	NC12_CALLGENES_FINAL_7	NCU09109	curated	hmhood@ebs.ogi.edu							21980519,22462823,23733042,24037267		
CA-35129	NC12_CALLGENES_FINAL_7	NCU03968	promoted	hmhood@ebs.ogi.edu	predicted protein	hypothetical protein					19262566	GO:0009416	response to light stimulus
CA-35130	NC12_CALLGENES_FINAL_7	NCU03968	curated	hmhood@ebs.ogi.edu							20675579,22152473		
CA-35131	NC12_CALLGENES_FINAL_7	NCU02375	promoted	hmhood@ebs.ogi.edu	conserved hypothetical protein	ubiquitin carboxyl-terminal hydrolase 2					19262566	GO:0009416	response to light stimulus
CA-35132	NC12_CALLGENES_FINAL_7	NCU03446	curated	hmhood@ebs.ogi.edu							20675579		
CA-35133	NC12_CALLGENES_FINAL_7	NCU09108	promoted	hmhood@ebs.ogi.edu	conserved hypothetical protein	hypothetical protein					19520721,20018766		
CA-35134	NC12_CALLGENES_FINAL_7	NCU09108	curated	hmhood@ebs.ogi.edu							19696111,22152473,22345350,22462823,24037267		
CA-35135	NC12_CALLGENES_FINAL_7	NCU01966	active	llarson@broad.mit.edu	cytoplasmic ribosomal protein-77	60S ribosomal protein L37	crp-77						
CA-35136	NC12_CALLGENES_FINAL_7	NCU01966	promoted	hmhood@ebs.ogi.edu							20018766	GO:0003735,GO:0006412,GO:0022625	structural constituent of ribosome,translation,cytosolic large ribosomal subunit
CA-35137	NC12_CALLGENES_FINAL_7	NCU03967	promoted	llarson@broad.mit.edu									
CA-35138	NC12_CALLGENES_FINAL_7	NCU03967	promoted	hmhood@ebs.ogi.edu	conserved hypothetical protein	vivid		vvd			11239402,11251826,12110577,14625272,16287715,17510367,17575051,17726525,17947430,18084778,18553928,18769678,19139144,19262566,19520721,19712683,19932184,20018766,12970196,12970196,12970196,12970196,18553928,12180913,12970196,17671094,11343403,16264193,17671094,19800017	GO:0005829,GO:0009882,GO:0010181,GO:0050660,GO:0042803,GO:0009416,GO:0009906,GO:0009266,GO:0016117,GO:0009649,GO:0010378,GO:0031000	cytosol,blue light photoreceptor activity,FMN binding,flavin adenine dinucleotide binding,protein homodimerization activity,response to light stimulus,response to photoperiod, blue light,response to temperature stimulus,carotenoid biosynthetic process,entrainment of circadian clock,temperature compensation of the circadian clock,response to caffeine
CA-35139	NC12_CALLGENES_FINAL_7	NCU03967	curated	hmhood@ebs.ogi.edu							16287898,16287898,19696111,20675579,20709620,21707668,21811413,21868352,22081493,22152473,22367035,22469835,22496627,22626843,23050231,23092920,23319591,23712010,23958634,20733070,20813262,20807745,20813262	GO:0005634,GO:0009642,GO:0032583,GO:0090074	nucleus,response to light intensity,regulation of gene-specific transcription,negative regulation of protein homodimerization activity
CA-35140	NC12_CALLGENES_FINAL_7	NCU02373	promoted	hmhood@ebs.ogi.edu							15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-35141	NC12_CALLGENES_FINAL_7	NCU02373	promoted	llarson@broad.mit.edu							10497022		
CA-35142	NC12_CALLGENES_FINAL_7	NCU02373	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 40kD subunit	NADH:ubiquinone oxidoreductase 40					10228558,19520721,17873079	GO:0005739	mitochondrion
CA-35143	NC12_CALLGENES_FINAL_7	NCU02373	curated	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 40	NADH:ubiquinone oxidoreductase 40					16287898,1825202,19696111,21145408,22462823,23935467		
CA-35144	NC12_CALLGENES_FINAL_7	NCU01499	promoted	hmhood@ebs.ogi.edu	conserved hypothetical protein	hypothetical protein					19618296		
CA-35145	NC12_CALLGENES_FINAL_7	NCU07926	promoted	hmhood@ebs.ogi.edu							17449655		
CA-35146	NC12_CALLGENES_FINAL_7	NCU09107	curated	hmhood@ebs.ogi.edu							19696111,22462823,23809652	GO:0034599	cellular response to oxidative stress
CA-35147	NC12_CALLGENES_FINAL_7	NCU09106	promoted	llarson@broad.mit.edu		chromatin remodelling factor 10-1		crf10-1		csw-1	15007097		
CA-35148	NC12_CALLGENES_FINAL_7	NCU09106	promoted	belden@aesop.rutgers.edu	clockswitch-1	chromatin remodelling factor 10-1	csw-1	crf10-1	crf10-1	csw-1		GO:0043044	ATP-dependent chromatin remodeling
CA-35149	NC12_CALLGENES_FINAL_7	NCU09106	promoted	hmhood@ebs.ogi.edu	conserved hypothetical protein	chromatin remodelling factor 10-1		crf10-1		csw-1	17317630,17317630	GO:0006338,GO:0032922	chromatin remodeling,circadian regulation of gene expression
CA-35150	NC12_CALLGENES_FINAL_7	NCU09106	curated	hmhood@ebs.ogi.edu	chromatin remodelling factor 10-1	chromatin remodelling factor 10-1					19696111,22462823,23589521,23958634,23809652	GO:0034599	cellular response to oxidative stress
CA-35151	NC12_CALLGENES_FINAL_7	NCU04182	deleted	hmhood@ebs.ogi.edu	mRNA-splicing protein-27	splicing factor 3b subunit 4	msp-27						
CA-35152	NC12_CALLGENES_FINAL_7	NCU00670	promoted	hmhood@ebs.ogi.edu							15863099,15863099,15863099,15863099	GO:0005739,GO:0005747,GO:0006116,GO:0009055	mitochondrion,mitochondrial respiratory chain complex I,NADH oxidation,electron carrier activity
CA-35153	NC12_CALLGENES_FINAL_7	NCU00670	promoted	llarson@broad.mit.edu							1445879		
CA-35154	NC12_CALLGENES_FINAL_7	NCU00670	promoted	hmhood@ebs.ogi.edu	NADH:ubiquinone oxidoreductase 9.5kD subunit	NADH:ubiquinone oxidoreductase 9.5					19520721		
CA-35155	NC12_CALLGENES_FINAL_7	NCU00670	curated	hmhood@ebs.ogi.edu							19696111,20675579,22152473,23589521,23733042,23935467,1445878	GO:0048039	ubiquinone binding
CA-35156	NC12_CALLGENES_FINAL_7	NCU02371	deleted	hmhood@ebs.ogi.edu	Rbd2-like	rhomboid protein 2	rbd2						
CA-35157	NC12_CALLGENES_FINAL_7	NCU03545	curated	hmhood@ebs.ogi.edu							21079689		
CA-35158	NC12_CALLGENES_FINAL_7	NCU03448	curated	hmhood@ebs.ogi.edu							20675579		
CA-35159	NC12_CALLGENES_FINAL_7	NCU07205	promoted	llarson@broad.mit.edu			nit-10	nit-10					
CA-35160	NC12_CALLGENES_FINAL_7	NCU07205	promoted	hmhood@ebs.ogi.edu	predicted protein	nitrate nonutilizer-10		nit-10			15068336	GO:0015706	nitrate transport
CA-35161	NC12_CALLGENES_FINAL_7	NCU07205	curated	hmhood@ebs.ogi.edu							16287898,22445960,22469835,23935467,24037267		
CA-35162	NC12_CALLGENES_FINAL_7	NCU06637	promoted	llarson@broad.mit.edu			pex24	pex24			12589072		
CA-35163	NC12_CALLGENES_FINAL_7	NCU06637	curated	hmhood@ebs.ogi.edu									
CA-35164	NC12_CALLGENES_FINAL_7	NCU01277	curated	hmhood@ebs.ogi.edu		hypothetical protein					22152473,22462823		
CA-35165	NC12_CALLGENES_FINAL_7	NCU01498	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to meiosis induction protein kinase Ime2	protein kinase-8		prk-8		ime-2	18676954		
CA-35166	NC12_CALLGENES_FINAL_7	NCU01498	curated	hmhood@ebs.ogi.edu							16287898,22152473,20519745,21965514,21965514,22813893,22813893	GO:0031155,GO:0030448,GO:0070787,GO:0006626,GO:0043067	regulation of fruiting body development,hyphal growth,conidiophore development,protein targeting to mitochondrion,regulation of programmed cell death
CA-35167	NC12_CALLGENES_FINAL_7	NCU07925	curated	hmhood@ebs.ogi.edu							23809652,21257746	GO:0034599,GO:0051725	cellular response to oxidative stress,protein de-ADP-ribosylation
CA-35168	NC12_CALLGENES_FINAL_7	NCU06003	promoted	hmhood@ebs.ogi.edu								GO:0000032,GO:0004475,GO:0005737,GO:0006486,GO:0009298	cell wall mannoprotein biosynthetic process,mannose-1-phosphate guanylyltransferase activity,cytoplasm,protein glycosylation,GDP-mannose biosynthetic process
CA-35169	NC12_CALLGENES_FINAL_7	NCU06003	curated	hmhood@ebs.ogi.edu		mannose-1-phosphate guanyltransferase					16287898,22152473		
CA-35170	NC12_CALLGENES_FINAL_7	NCU02369	promoted	llarson@broad.mit.edu	glycosyl hydrolase family 28-1	glycosylhydrolase family 28-1	gh28-1	gh28-1			15007097		
CA-35171	NC12_CALLGENES_FINAL_7	NCU02369	curated	hmhood@ebs.ogi.edu							19696111,24037267,24140149		
CA-35172	NC12_CALLGENES_FINAL_7	NCU07879	promoted	hmhood@ebs.ogi.edu	conserved hypothetical protein	mitochondrial metal transporter 2					19520721,20034585		
CA-35173	NC12_CALLGENES_FINAL_7	NCU07879	curated	hmhood@ebs.ogi.edu							20728240,22152473		
CA-35174	NC12_CALLGENES_FINAL_7	NCU09132	promoted	llarson@broad.mit.edu							9163903		
CA-35175	NC12_CALLGENES_FINAL_7	NCU09132	promoted	hmhood@ebs.ogi.edu	tubulin alpha chain	tubulin alpha-1		tba-1			19520721,20018766	GO:0000070,GO:0005200,GO:0005816,GO:0005827,GO:0005828,GO:0005880,GO:0005881,GO:0030473,GO:0045298	mitotic sister chromatid segregation,structural constituent of cytoskeleton,spindle pole body,polar microtubule,kinetochore microtubule,nuclear microtubule,cytoplasmic microtubule,nuclear migration along microtubule,tubulin complex
CA-35176	NC12_CALLGENES_FINAL_7	NCU09132	curated	hmhood@ebs.ogi.edu	tubulin alpha-1	tubulin alpha-1					16287898,19696111,22001287,23125351,23589521,23589521,23809652	GO:0034599	cellular response to oxidative stress
CA-35177	NC12_CALLGENES_FINAL_7	NCU03323	curated	hmhood@ebs.ogi.edu							22345350,22445960,22462823		
CA-35178	NC12_CALLGENES_FINAL_7	NCU09131	curated	hmhood@ebs.ogi.edu							22152473,23809652	GO:0034599	cellular response to oxidative stress
CA-35179	NC12_CALLGENES_FINAL_7	NCU02368	curated	hmhood@ebs.ogi.edu							22469835		
CA-35180	NC12_CALLGENES_FINAL_7	NCU03322	curated	hmhood@ebs.ogi.edu							22345350,22474347,22532664,23766336		
CA-35181	NC12_CALLGENES_FINAL_7	NCU04259	curated	hmhood@ebs.ogi.edu							21965514,22469835		
CA-35182	NC12_CALLGENES_FINAL_7	NCU06001	curated	hmhood@ebs.ogi.edu							19696111,22445960,23589521		
CA-35183	NC12_CALLGENES_FINAL_7	NCU01167	curated	hmhood@ebs.ogi.edu							16287898,22152473,23809652	GO:0034599	cellular response to oxidative stress
CA-35184	NC12_CALLGENES_FINAL_7	NCU00671	curated	hmhood@ebs.ogi.edu							22469835,23809652	GO:0034599	cellular response to oxidative stress
CA-35185	NC12_CALLGENES_FINAL_7	NCU03451	curated	hmhood@ebs.ogi.edu							22001287		
CA-35186	NC12_CALLGENES_FINAL_7	NCU02679	active	llarson@broad.mit.edu	carboxyl esterase-1	carboxylesterase	cea-1						
CA-35187	NC12_CALLGENES_FINAL_7	NCU02679	curated	hmhood@ebs.ogi.edu							22445960		
CA-35188	NC12_CALLGENES_FINAL_7	NCU02733	curated	hmhood@ebs.ogi.edu							22001288		
CA-35189	NC12_CALLGENES_FINAL_7	NCU02909	curated	hmhood@ebs.ogi.edu		chitosanase					22469835,22879952,23733042		
CA-35190	NC12_CALLGENES_FINAL_7	NCU02325	promoted	llarson@broad.mit.edu			gua-3	gua-3			15522735		
CA-35191	NC12_CALLGENES_FINAL_7	NCU02325	promoted	hmhood@ebs.ogi.edu	GMP synthase	guanine-3		gua-3			20018766	GO:0003922,GO:0046037	GMP synthase (glutamine-hydrolyzing) activity,GMP metabolic process
CA-35192	NC12_CALLGENES_FINAL_7	NCU02325	curated	hmhood@ebs.ogi.edu	guanine-3	guanine-3					19696111,23589521		
CA-35193	NC12_CALLGENES_FINAL_7	NCU06438	promoted	hmhood@ebs.ogi.edu							19520721		
CA-35194	NC12_CALLGENES_FINAL_7	NCU06438	curated	hmhood@ebs.ogi.edu							22001287,22345350,22462823,23809652	GO:0034599	cellular response to oxidative stress
CA-35195	NC12_CALLGENES_FINAL_7	NCU02855	promoted	llarson@broad.mit.edu	glycosyl hydrolase family 11-1	glycosylhydrolase family 11-1					15007097		
CA-35196	NC12_CALLGENES_FINAL_7	NCU02855	promoted	hmhood@ebs.ogi.edu	endo-1,4-beta-xylanase A precursor	glycosylhydrolase family 11-1		gh11-1			20018766		
CA-35197	NC12_CALLGENES_FINAL_7	NCU02855	curated	hmhood@ebs.ogi.edu							21980519,22345350,22462823,22474347,22532664,23766336		
CA-35198	NC12_CALLGENES_FINAL_7	NCU03537	curated	hmhood@ebs.ogi.edu							22152473,22469835		
CA-35199	NC12_CALLGENES_FINAL_7	NCU07075	promoted	hmhood@ebs.ogi.edu	calcium exchanger	calcium exchanger	cax	cax			15288019,15288019,15288019	GO:0005774,GO:0015085,GO:0015369	vacuolar membrane,calcium ion transmembrane transporter activity,calcium:hydrogen antiporter activity
CA-35200	NC12_CALLGENES_FINAL_7	NCU07075	promoted	llarson@broad.mit.edu			cax	cax					
CA-35201	NC12_CALLGENES_FINAL_7	NCU07075	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to calcium/proton exchanger	calcium exchanger	cax	cax			19520721,20034585,19262566,19801418	GO:0009416,GO:0005773	response to light stimulus,vacuole
CA-35202	NC12_CALLGENES_FINAL_7	NCU07075	curated	hmhood@ebs.ogi.edu							16287898,21335528,21728141,22408225,22983986		
